Date,Period,BSUoS
06/11/2017,13,2.3038
06/11/2017,14,1.6559
06/11/2017,15,2.36554
06/11/2017,16,1.99876
06/11/2017,17,1.73143
06/11/2017,18,1.18079
06/11/2017,19,1.30694
06/11/2017,20,1.53522
06/11/2017,21,1.6699
06/11/2017,22,1.7937
06/11/2017,23,1.00567
06/11/2017,24,0.51727
06/11/2017,25,0.60684
06/11/2017,26,0.90926
06/11/2017,27,0.63228
06/11/2017,28,0.75889
06/11/2017,29,1.27237
06/11/2017,30,1.648
06/11/2017,31,1.94857
06/11/2017,32,2.06197
06/11/2017,33,3.78364
06/11/2017,34,3.72409
06/11/2017,35,3.51984
06/11/2017,36,3.47917
06/11/2017,37,1.91427
06/11/2017,38,1.85694
06/11/2017,39,2.72016
06/11/2017,40,3.46143
06/11/2017,41,3.67742
06/11/2017,42,3.78014
06/11/2017,43,4.01692
06/11/2017,44,4.54161
06/11/2017,45,5.12111
06/11/2017,46,5.19373
06/11/2017,47,6.26036
06/11/2017,48,6.06941
07/11/2017,1,5.77321
07/11/2017,2,6.11159
07/11/2017,3,6.34111
07/11/2017,4,5.90944
07/11/2017,5,5.36369
07/11/2017,6,5.12573
07/11/2017,7,5.67328
07/11/2017,8,5.20898
07/11/2017,9,5.5594
07/11/2017,10,4.24784
07/11/2017,11,3.89741
07/11/2017,12,3.06118
07/11/2017,13,3.04674
07/11/2017,14,2.06549
07/11/2017,15,2.68667
07/11/2017,16,2.09793
07/11/2017,17,1.97409
07/11/2017,18,1.74463
07/11/2017,19,1.31488
07/11/2017,20,1.52935
07/11/2017,21,1.50206
07/11/2017,22,1.45168
07/11/2017,23,1.40903
07/11/2017,24,1.45495
07/11/2017,25,1.35802
07/11/2017,26,1.69453
07/11/2017,27,1.32451
07/11/2017,28,1.20825
07/11/2017,29,1.4752
07/11/2017,30,1.25341
07/11/2017,31,0.88922
07/11/2017,32,0.69129
07/11/2017,33,1.74748
07/11/2017,34,2.16739
07/11/2017,35,1.88102
07/11/2017,36,1.80259
07/11/2017,37,1.69586
07/11/2017,38,1.62917
07/11/2017,39,1.34343
07/11/2017,40,1.12514
07/11/2017,41,0.60228
07/11/2017,42,-0.06226
07/11/2017,43,0.69193
07/11/2017,44,0.44554
07/11/2017,45,0.45019
07/11/2017,46,-0.19089
07/11/2017,47,0.84906
07/11/2017,48,0.90903
08/11/2017,1,0.99817
08/11/2017,2,0.94579
08/11/2017,3,0.55883
08/11/2017,4,0.40545
08/11/2017,5,0.72234
08/11/2017,6,0.63283
08/11/2017,7,1.07261
08/11/2017,8,1.06689
08/11/2017,9,1.31793
08/11/2017,10,1.04398
08/11/2017,11,0.84352
08/11/2017,12,1.04119
08/11/2017,13,1.70269
08/11/2017,14,2.19134
08/11/2017,15,1.65243
08/11/2017,16,1.55564
08/11/2017,17,1.51525
08/11/2017,18,1.38573
08/11/2017,19,1.33458
08/11/2017,20,1.15091
08/11/2017,21,1.3354
08/11/2017,22,1.25568
08/11/2017,23,1.52914
08/11/2017,24,1.91485
08/11/2017,25,2.0693
08/11/2017,26,1.97283
08/11/2017,27,1.19447
08/11/2017,28,1.15538
08/11/2017,29,0.87027
08/11/2017,30,0.90712
08/11/2017,31,1.22215
08/11/2017,32,1.16489
08/11/2017,33,1.55678
08/11/2017,34,2.62829
08/11/2017,35,2.17178
08/11/2017,36,1.75955
08/11/2017,37,1.77819
08/11/2017,38,1.35965
08/11/2017,39,1.65264
08/11/2017,40,2.76849
08/11/2017,41,3.48292
08/11/2017,42,2.91821
08/11/2017,43,3.47373
08/11/2017,44,3.23758
08/11/2017,45,3.72955
08/11/2017,46,4.42746
08/11/2017,47,6.01467
08/11/2017,48,6.22028
09/11/2017,1,7.14758
09/11/2017,2,8.11553
09/11/2017,3,9.27094
09/11/2017,4,9.18121
09/11/2017,5,9.03831
09/11/2017,6,8.9617
09/11/2017,7,9.21744
09/11/2017,8,8.48997
09/11/2017,9,8.33476
09/11/2017,10,7.83365
09/11/2017,11,7.54221
09/11/2017,12,7.62261
09/11/2017,13,6.89098
09/11/2017,14,6.51049
09/11/2017,15,6.06537
09/11/2017,16,5.35207
09/11/2017,17,4.79777
09/11/2017,18,3.80021
09/11/2017,19,3.96174
09/11/2017,20,3.4512
09/11/2017,21,2.83337
09/11/2017,22,2.67608
09/11/2017,23,2.10022
09/11/2017,24,1.87662
09/11/2017,25,2.08457
09/11/2017,26,1.88954
09/11/2017,27,1.38352
09/11/2017,28,1.27514
09/11/2017,29,1.35515
09/11/2017,30,1.49409
09/11/2017,31,1.80185
09/11/2017,32,1.95805
09/11/2017,33,1.90981
09/11/2017,34,2.29877
09/11/2017,35,2.96927
09/11/2017,36,3.96934
09/11/2017,37,4.04365
09/11/2017,38,3.36866
09/11/2017,39,2.99494
09/11/2017,40,1.99195
09/11/2017,41,2.16379
09/11/2017,42,1.67613
09/11/2017,43,2.23351
09/11/2017,44,3.24992
09/11/2017,45,4.07715
09/11/2017,46,4.67487
09/11/2017,47,7.09738
09/11/2017,48,7.96643
10/11/2017,1,8.00118
10/11/2017,2,8.62039
10/11/2017,3,8.81794
10/11/2017,4,7.97742
10/11/2017,5,7.52655
10/11/2017,6,7.66727
10/11/2017,7,8.06378
10/11/2017,8,7.74949
10/11/2017,9,7.49966
10/11/2017,10,7.79832
10/11/2017,11,8.27158
10/11/2017,12,8.12412
10/11/2017,13,8.17005
10/11/2017,14,7.19795
10/11/2017,15,5.84457
10/11/2017,16,5.53697
10/11/2017,17,5.28734
10/11/2017,18,4.66834
10/11/2017,19,3.80909
10/11/2017,20,3.69405
10/11/2017,21,2.98566
10/11/2017,22,2.58597
10/11/2017,23,2.93975
10/11/2017,24,2.67034
10/11/2017,25,2.5213
10/11/2017,26,2.48376
10/11/2017,27,1.81012
10/11/2017,28,1.75837
10/11/2017,29,2.41082
10/11/2017,30,2.18447
10/11/2017,31,1.61873
10/11/2017,32,1.64409
10/11/2017,33,2.93214
10/11/2017,34,2.70451
10/11/2017,35,2.94483
10/11/2017,36,2.75831
10/11/2017,37,2.46555
10/11/2017,38,2.34711
10/11/2017,39,1.50509
10/11/2017,40,2.16686
10/11/2017,41,2.09606
10/11/2017,42,1.46469
10/11/2017,43,1.41766
10/11/2017,44,1.29796
10/11/2017,45,0.96323
10/11/2017,46,0.8537
10/11/2017,47,1.62386
10/11/2017,48,1.96364
11/11/2017,1,2.27886
11/11/2017,2,2.56339
11/11/2017,3,2.07558
11/11/2017,4,2.1024
11/11/2017,5,2.16145
11/11/2017,6,3.49311
11/11/2017,7,2.32808
11/11/2017,8,1.88988
11/11/2017,9,2.25772
11/11/2017,10,3.04992
11/11/2017,11,3.06986
11/11/2017,12,2.99167
11/11/2017,13,3.62421
11/11/2017,14,3.61527
11/11/2017,15,3.30108
11/11/2017,16,1.90788
11/11/2017,17,1.14195
11/11/2017,18,1.38096
11/11/2017,19,1.62029
11/11/2017,20,1.7287
11/11/2017,21,1.55752
11/11/2017,22,1.45267
11/11/2017,23,1.21866
11/11/2017,24,1.11694
11/11/2017,25,1.15571
11/11/2017,26,1.33733
11/11/2017,27,1.13668
11/11/2017,28,1.16042
11/11/2017,29,1.47625
11/11/2017,30,1.35098
11/11/2017,31,1.14499
11/11/2017,32,1.42913
11/11/2017,33,1.63008
11/11/2017,34,2.97069
11/11/2017,35,2.36409
11/11/2017,36,2.26423
11/11/2017,37,1.92904
11/11/2017,38,1.95808
11/11/2017,39,2.27481
11/11/2017,40,1.62806
11/11/2017,41,2.51711
11/11/2017,42,1.64138
11/11/2017,43,1.6675
11/11/2017,44,1.16544
11/11/2017,45,1.13203
11/11/2017,46,1.53041
11/11/2017,47,1.47174
11/11/2017,48,1.95814
12/11/2017,1,1.98004
12/11/2017,2,2.87189
12/11/2017,3,2.07982
12/11/2017,4,1.76426
12/11/2017,5,2.80418
12/11/2017,6,3.22833
12/11/2017,7,4.3359
12/11/2017,8,4.71246
12/11/2017,9,5.21573
12/11/2017,10,4.61121
12/11/2017,11,4.22983
12/11/2017,12,4.09713
12/11/2017,13,5.06364
12/11/2017,14,4.73248
12/11/2017,15,2.95178
12/11/2017,16,3.1169
12/11/2017,17,3.16504
12/11/2017,18,3.09572
12/11/2017,19,2.89472
12/11/2017,20,2.74505
12/11/2017,21,2.78437
12/11/2017,22,2.73921
12/11/2017,23,2.52886
12/11/2017,24,2.51438
12/11/2017,25,2.44404
12/11/2017,26,2.26975
12/11/2017,27,2.1595
12/11/2017,28,2.01148
12/11/2017,29,2.717
12/11/2017,30,2.50688
12/11/2017,31,2.60032
12/11/2017,32,2.29759
12/11/2017,33,2.08907
12/11/2017,34,3.19256
12/11/2017,35,3.2561
12/11/2017,36,3.79638
12/11/2017,37,3.16967
12/11/2017,38,2.78544
12/11/2017,39,2.7323
12/11/2017,40,2.129
12/11/2017,41,2.09045
12/11/2017,42,1.39743
12/11/2017,43,1.82745
12/11/2017,44,1.69686
12/11/2017,45,1.50864
12/11/2017,46,1.407
12/11/2017,47,0.56552
12/11/2017,48,0.98279
13/11/2017,1,0.89205
13/11/2017,2,1.90749
13/11/2017,3,2.16124
13/11/2017,4,1.60948
13/11/2017,5,1.46952
13/11/2017,6,1.89126
13/11/2017,7,1.22415
13/11/2017,8,1.02152
13/11/2017,9,1.22729
13/11/2017,10,1.28783
13/11/2017,11,1.93702
13/11/2017,12,1.82308
13/11/2017,13,2.69573
13/11/2017,14,1.80388
13/11/2017,15,1.17929
13/11/2017,16,1.70508
13/11/2017,17,1.52934
13/11/2017,18,1.13845
13/11/2017,19,1.39678
13/11/2017,20,1.44788
13/11/2017,21,1.52435
13/11/2017,22,1.48749
13/11/2017,23,1.8811
13/11/2017,24,1.95873
13/11/2017,25,1.4548
13/11/2017,26,1.12489
13/11/2017,27,1.53465
13/11/2017,28,1.04721
13/11/2017,29,0.84788
13/11/2017,30,0.52074
13/11/2017,31,0.87067
13/11/2017,32,1.1994
13/11/2017,33,2.66308
13/11/2017,34,2.78577
13/11/2017,35,2.79203
13/11/2017,36,2.53804
13/11/2017,37,2.19018
13/11/2017,38,2.59551
13/11/2017,39,2.12484
13/11/2017,40,2.47969
13/11/2017,41,1.90633
13/11/2017,42,1.36551
13/11/2017,43,1.18557
13/11/2017,44,1.5565
13/11/2017,45,0.99282
13/11/2017,46,0.48189
13/11/2017,47,0.92267
13/11/2017,48,1.08668
14/11/2017,1,1.17487
14/11/2017,2,1.78696
14/11/2017,3,1.37588
14/11/2017,4,1.02788
14/11/2017,5,0.61891
14/11/2017,6,0.48974
14/11/2017,7,0.6664
14/11/2017,8,0.95361
14/11/2017,9,1.47661
14/11/2017,10,1.8938
14/11/2017,11,2.07646
14/11/2017,12,1.87804
14/11/2017,13,3.19143
14/11/2017,14,2.77134
14/11/2017,15,2.12097
14/11/2017,16,0.9673
14/11/2017,17,0.70823
14/11/2017,18,0.56494
14/11/2017,19,1.16427
14/11/2017,20,1.3149
14/11/2017,21,1.2564
14/11/2017,22,1.2006
14/11/2017,23,0.94742
14/11/2017,24,0.92695
14/11/2017,25,1.04503
14/11/2017,26,1.21498
14/11/2017,27,0.83595
14/11/2017,28,0.72127
14/11/2017,29,0.88287
14/11/2017,30,0.91922
14/11/2017,31,0.49984
14/11/2017,32,0.69416
14/11/2017,33,2.21282
14/11/2017,34,2.38817
14/11/2017,35,1.53523
14/11/2017,36,1.56012
14/11/2017,37,1.63112
14/11/2017,38,1.27497
14/11/2017,39,1.18406
14/11/2017,40,1.08725
14/11/2017,41,0.85998
14/11/2017,42,0.64099
14/11/2017,43,0.71182
14/11/2017,44,0.7707
14/11/2017,45,0.517
14/11/2017,46,0.06282
14/11/2017,47,0.75848
14/11/2017,48,0.73779
15/11/2017,1,1.56755
15/11/2017,2,1.59509
15/11/2017,3,0.97057
15/11/2017,4,1.16673
15/11/2017,5,0.6879
15/11/2017,6,0.87538
15/11/2017,7,0.91941
15/11/2017,8,1.07216
15/11/2017,9,1.15296
15/11/2017,10,1.11234
15/11/2017,11,0.90074
15/11/2017,12,0.97697
15/11/2017,13,1.65162
15/11/2017,14,1.52095
15/11/2017,15,2.18937
15/11/2017,16,1.71356
15/11/2017,17,2.02476
15/11/2017,18,1.55853
15/11/2017,19,1.72262
15/11/2017,20,1.53699
15/11/2017,21,1.33338
15/11/2017,22,1.41608
15/11/2017,23,1.32293
15/11/2017,24,1.5696
15/11/2017,25,1.75136
15/11/2017,26,1.48106
15/11/2017,27,1.1717
15/11/2017,28,0.54191
15/11/2017,29,0.59232
15/11/2017,30,0.39914
15/11/2017,31,0.40675
15/11/2017,32,0.50739
15/11/2017,33,2.57012
15/11/2017,34,2.71306
15/11/2017,35,2.76278
15/11/2017,36,2.81199
15/11/2017,37,3.18295
15/11/2017,38,3.18373
15/11/2017,39,1.2862
15/11/2017,40,1.59629
15/11/2017,41,1.67119
15/11/2017,42,1.52756
15/11/2017,43,2.12001
15/11/2017,44,2.07128
15/11/2017,45,2.16172
15/11/2017,46,2.15236
15/11/2017,47,2.80223
15/11/2017,48,3.58936
16/11/2017,1,3.91629
16/11/2017,2,3.97724
16/11/2017,3,3.84354
16/11/2017,4,3.88135
16/11/2017,5,3.8719
16/11/2017,6,3.94316
16/11/2017,7,4.42389
16/11/2017,8,5.17589
16/11/2017,9,6.11426
16/11/2017,10,6.09703
16/11/2017,11,6.96424
16/11/2017,12,7.58783
16/11/2017,13,6.68355
16/11/2017,14,4.85644
16/11/2017,15,3.72344
16/11/2017,16,4.20872
16/11/2017,17,4.32838
16/11/2017,18,3.68802
16/11/2017,19,3.64987
16/11/2017,20,3.10902
16/11/2017,21,2.44302
16/11/2017,22,1.7483
16/11/2017,23,1.70119
16/11/2017,24,1.79268
16/11/2017,25,2.11669
16/11/2017,26,2.01511
16/11/2017,27,1.24405
16/11/2017,28,0.97488
16/11/2017,29,0.82493
16/11/2017,30,0.74844
16/11/2017,31,0.50845
16/11/2017,32,0.6179
16/11/2017,33,1.24635
16/11/2017,34,1.52574
16/11/2017,35,1.25289
16/11/2017,36,1.15526
16/11/2017,37,1.57054
16/11/2017,38,2.47349
16/11/2017,39,2.70145
16/11/2017,40,2.33334
16/11/2017,41,1.91264
16/11/2017,42,1.09828
16/11/2017,43,1.10807
16/11/2017,44,1.58211
16/11/2017,45,0.98809
16/11/2017,46,1.00299
16/11/2017,47,1.15063
16/11/2017,48,1.23899
17/11/2017,1,1.64899
17/11/2017,2,1.76931
17/11/2017,3,1.76796
17/11/2017,4,1.54229
17/11/2017,5,1.84118
17/11/2017,6,1.55265
17/11/2017,7,1.38495
17/11/2017,8,1.2722
17/11/2017,9,1.32109
17/11/2017,10,1.83238
17/11/2017,11,2.10217
17/11/2017,12,1.97023
17/11/2017,13,2.70534
17/11/2017,14,2.07177
17/11/2017,15,2.97217
17/11/2017,16,3.30462
17/11/2017,17,3.76049
17/11/2017,18,3.22103
17/11/2017,19,3.15583
17/11/2017,20,2.75695
17/11/2017,21,2.2181
17/11/2017,22,1.53065
17/11/2017,23,1.77754
17/11/2017,24,1.69529
17/11/2017,25,1.80582
17/11/2017,26,1.83054
17/11/2017,27,1.99035
17/11/2017,28,1.90688
17/11/2017,29,1.9622
17/11/2017,30,2.10471
17/11/2017,31,1.86201
17/11/2017,32,2.01136
17/11/2017,33,3.09522
17/11/2017,34,4.32985
17/11/2017,35,4.35943
17/11/2017,36,3.7041
17/11/2017,37,2.81569
17/11/2017,38,2.33267
17/11/2017,39,2.74789
17/11/2017,40,2.64657
17/11/2017,41,2.85618
17/11/2017,42,2.72356
17/11/2017,43,3.87591
17/11/2017,44,5.59387
17/11/2017,45,5.52987
17/11/2017,46,6.29514
17/11/2017,47,7.86061
17/11/2017,48,7.7903
18/11/2017,1,7.83433
18/11/2017,2,7.87279
18/11/2017,3,7.75305
18/11/2017,4,7.46607
18/11/2017,5,8.06884
18/11/2017,6,7.95837
18/11/2017,7,8.28838
18/11/2017,8,7.88297
18/11/2017,9,7.60491
18/11/2017,10,7.1998
18/11/2017,11,7.14531
18/11/2017,12,6.90135
18/11/2017,13,6.75998
18/11/2017,14,5.47015
18/11/2017,15,4.30578
18/11/2017,16,3.10862
18/11/2017,17,2.6873
18/11/2017,18,3.02224
18/11/2017,19,3.0898
18/11/2017,20,3.39229
18/11/2017,21,3.43373
18/11/2017,22,3.65891
18/11/2017,23,3.92598
18/11/2017,24,4.29876
18/11/2017,25,4.5299
18/11/2017,26,4.17213
18/11/2017,27,2.4735
18/11/2017,28,2.09506
18/11/2017,29,2.17139
18/11/2017,30,1.91533
18/11/2017,31,2.19042
18/11/2017,32,1.46732
18/11/2017,33,1.30311
18/11/2017,34,2.50957
18/11/2017,35,2.00967
18/11/2017,36,1.41333
18/11/2017,37,1.5766
18/11/2017,38,1.39801
18/11/2017,39,2.16537
18/11/2017,40,2.01548
18/11/2017,41,2.09615
18/11/2017,42,1.65476
18/11/2017,43,1.62818
18/11/2017,44,1.871
18/11/2017,45,1.60775
18/11/2017,46,1.21242
18/11/2017,47,1.39234
18/11/2017,48,1.6503
19/11/2017,1,1.63869
19/11/2017,2,1.71703
19/11/2017,3,1.85106
19/11/2017,4,1.47442
19/11/2017,5,1.43621
19/11/2017,6,1.6145
19/11/2017,7,1.38646
19/11/2017,8,1.75868
19/11/2017,9,1.73961
19/11/2017,10,1.37528
19/11/2017,11,1.58463
19/11/2017,12,1.63519
19/11/2017,13,1.9639
19/11/2017,14,2.31802
19/11/2017,15,1.84704
19/11/2017,16,1.76984
19/11/2017,17,1.76658
19/11/2017,18,1.91997
19/11/2017,19,1.4415
19/11/2017,20,1.62986
19/11/2017,21,1.04626
19/11/2017,22,0.94622
19/11/2017,23,0.97275
19/11/2017,24,0.76336
19/11/2017,25,0.37255
19/11/2017,26,0.53835
19/11/2017,27,0.5909
19/11/2017,28,0.4257
19/11/2017,29,0.59851
19/11/2017,30,0.71603
19/11/2017,31,1.28869
19/11/2017,32,1.04893
19/11/2017,33,1.8198
19/11/2017,34,2.26871
19/11/2017,35,1.16309
19/11/2017,36,1.08079
19/11/2017,37,1.38916
19/11/2017,38,1.23913
19/11/2017,39,0.98333
19/11/2017,40,0.05098
19/11/2017,41,0.84811
19/11/2017,42,0.74582
19/11/2017,43,1.1807
19/11/2017,44,1.09574
19/11/2017,45,0.97411
19/11/2017,46,1.11144
19/11/2017,47,1.84799
19/11/2017,48,1.48822
20/11/2017,1,1.09632
20/11/2017,2,1.38214
20/11/2017,3,1.59745
20/11/2017,4,1.44858
20/11/2017,5,1.35592
20/11/2017,6,1.30533
20/11/2017,7,1.83784
20/11/2017,8,1.19876
20/11/2017,9,0.97842
20/11/2017,10,0.93978
20/11/2017,11,1.1228
20/11/2017,12,1.16777
20/11/2017,13,1.62453
20/11/2017,14,1.79881
20/11/2017,15,1.46248
20/11/2017,16,0.85201
20/11/2017,17,0.84374
20/11/2017,18,0.50413
20/11/2017,19,0.95752
20/11/2017,20,0.82059
20/11/2017,21,0.79243
20/11/2017,22,0.92815
20/11/2017,23,1.19442
20/11/2017,24,1.24268
20/11/2017,25,1.31477
20/11/2017,26,1.31581
20/11/2017,27,1.11265
20/11/2017,28,0.83078
20/11/2017,29,0.66956
20/11/2017,30,0.2012
20/11/2017,31,0.19154
20/11/2017,32,0.53353
20/11/2017,33,1.0467
20/11/2017,34,1.50171
20/11/2017,35,1.51883
20/11/2017,36,1.15041
20/11/2017,37,1.32735
20/11/2017,38,1.01672
20/11/2017,39,1.18331
20/11/2017,40,1.04146
20/11/2017,41,1.43334
20/11/2017,42,0.58353
20/11/2017,43,0.55862
20/11/2017,44,0.28874
20/11/2017,45,0.6887
20/11/2017,46,0.38956
20/11/2017,47,0.48169
20/11/2017,48,1.09586
21/11/2017,1,0.60433
21/11/2017,2,0.8196
21/11/2017,3,0.98527
21/11/2017,4,0.7212
21/11/2017,5,0.50294
21/11/2017,6,0.51926
21/11/2017,7,0.5467
21/11/2017,8,0.21202
21/11/2017,9,1.04334
21/11/2017,10,1.17765
21/11/2017,11,1.73976
21/11/2017,12,1.61966
21/11/2017,13,1.38396
21/11/2017,14,0.75262
21/11/2017,15,1.53977
21/11/2017,16,1.88437
21/11/2017,17,1.82766
21/11/2017,18,1.41074
21/11/2017,19,1.57604
21/11/2017,20,1.48795
21/11/2017,21,1.50515
21/11/2017,22,1.23634
21/11/2017,23,1.23398
21/11/2017,24,1.13339
21/11/2017,25,1.11977
21/11/2017,26,1.03178
21/11/2017,27,1.02126
21/11/2017,28,0.75631
21/11/2017,29,0.61931
21/11/2017,30,0.44074
21/11/2017,31,0.64648
21/11/2017,32,1.40534
21/11/2017,33,2.33266
21/11/2017,34,2.74105
21/11/2017,35,1.94491
21/11/2017,36,1.5141
21/11/2017,37,1.53208
21/11/2017,38,1.58961
21/11/2017,39,2.41209
21/11/2017,40,2.91987
21/11/2017,41,2.39382
21/11/2017,42,1.60102
21/11/2017,43,1.81102
21/11/2017,44,2.06326
21/11/2017,45,2.30704
21/11/2017,46,2.28645
21/11/2017,47,4.51507
21/11/2017,48,5.15812
22/11/2017,1,6.43564
22/11/2017,2,7.40099
22/11/2017,3,6.37136
22/11/2017,4,6.00512
22/11/2017,5,5.7877
22/11/2017,6,5.10382
22/11/2017,7,3.77731
22/11/2017,8,3.08892
22/11/2017,9,3.40356
22/11/2017,10,3.50056
22/11/2017,11,4.02547
22/11/2017,12,4.3588
22/11/2017,13,2.86147
22/11/2017,14,2.09387
22/11/2017,15,1.09112
22/11/2017,16,1.11395
22/11/2017,17,1.35784
22/11/2017,18,1.20396
22/11/2017,19,1.31466
22/11/2017,20,1.31599
22/11/2017,21,1.34269
22/11/2017,22,1.41023
22/11/2017,23,1.45933
22/11/2017,24,1.64796
22/11/2017,25,1.77557
22/11/2017,26,1.61156
22/11/2017,27,1.14752
22/11/2017,28,1.05208
22/11/2017,29,1.39747
22/11/2017,30,1.37087
22/11/2017,31,1.69288
22/11/2017,32,2.21191
22/11/2017,33,2.97898
22/11/2017,34,3.1462
22/11/2017,35,2.67716
22/11/2017,36,3.30161
22/11/2017,37,2.42179
22/11/2017,38,1.71388
22/11/2017,39,1.71412
22/11/2017,40,1.20809
22/11/2017,41,1.22194
22/11/2017,42,0.60179
22/11/2017,43,0.82078
22/11/2017,44,0.67631
22/11/2017,45,1.34163
22/11/2017,46,1.71127
22/11/2017,47,3.07285
22/11/2017,48,2.89799
23/11/2017,1,2.69811
23/11/2017,2,2.86441
23/11/2017,3,2.59483
23/11/2017,4,2.04317
23/11/2017,5,1.94383
23/11/2017,6,3.05074
23/11/2017,7,4.35655
23/11/2017,8,3.79897
23/11/2017,9,3.54091
23/11/2017,10,3.33028
23/11/2017,11,4.01511
23/11/2017,12,3.18328
23/11/2017,13,3.78855
23/11/2017,14,3.56894
23/11/2017,15,2.14734
23/11/2017,16,1.63745
23/11/2017,17,1.69681
23/11/2017,18,1.64835
23/11/2017,19,1.96493
23/11/2017,20,1.96201
23/11/2017,21,2.01826
23/11/2017,22,1.56724
23/11/2017,23,1.24189
23/11/2017,24,1.02553
23/11/2017,25,1.44673
23/11/2017,26,1.37776
23/11/2017,27,1.06398
23/11/2017,28,0.92402
23/11/2017,29,0.75707
23/11/2017,30,0.78673
23/11/2017,31,0.95274
23/11/2017,32,1.38609
23/11/2017,33,2.28811
23/11/2017,34,2.74768
23/11/2017,35,2.15382
23/11/2017,36,1.8654
23/11/2017,37,2.25989
23/11/2017,38,2.13427
23/11/2017,39,1.7102
23/11/2017,40,1.95449
23/11/2017,41,2.04993
23/11/2017,42,1.22029
23/11/2017,43,1.72999
23/11/2017,44,1.43085
23/11/2017,45,1.03234
23/11/2017,46,0.91742
23/11/2017,47,1.01251
23/11/2017,48,1.02759
24/11/2017,1,0.2661
24/11/2017,2,0.5731
24/11/2017,3,0.93746
24/11/2017,4,1.23649
24/11/2017,5,1.43966
24/11/2017,6,1.89032
24/11/2017,7,2.02638
24/11/2017,8,1.57009
24/11/2017,9,0.84103
24/11/2017,10,0.58974
24/11/2017,11,0.74162
24/11/2017,12,0.79459
24/11/2017,13,1.56122
24/11/2017,14,0.72662
24/11/2017,15,1.49948
24/11/2017,16,1.18728
24/11/2017,17,1.12598
24/11/2017,18,0.78709
24/11/2017,19,0.93155
24/11/2017,20,0.73113
24/11/2017,21,1.55774
24/11/2017,22,1.40225
24/11/2017,23,1.56109
24/11/2017,24,1.27618
24/11/2017,25,1.02375
24/11/2017,26,0.7326
24/11/2017,27,0.40579
24/11/2017,28,0.46588
24/11/2017,29,0.9485
24/11/2017,30,1.0391
24/11/2017,31,0.80408
24/11/2017,32,1.16267
24/11/2017,33,1.50318
24/11/2017,34,1.83146
24/11/2017,35,0.90312
24/11/2017,36,0.56723
24/11/2017,37,0.98077
24/11/2017,38,0.86277
24/11/2017,39,1.39018
24/11/2017,40,1.47756
24/11/2017,41,1.65451
24/11/2017,42,1.57272
24/11/2017,43,1.34164
24/11/2017,44,1.34801
24/11/2017,45,1.57439
24/11/2017,46,1.63837
24/11/2017,47,1.71264
24/11/2017,48,2.07859
25/11/2017,1,1.6837
25/11/2017,2,2.76203
25/11/2017,3,2.65129
25/11/2017,4,1.93108
25/11/2017,5,1.24945
25/11/2017,6,1.00531
25/11/2017,7,1.15931
25/11/2017,8,1.52233
25/11/2017,9,1.77618
25/11/2017,10,2.35778
25/11/2017,11,2.75209
25/11/2017,12,1.6178
25/11/2017,13,3.5275
25/11/2017,14,3.21081
25/11/2017,15,2.07465
25/11/2017,16,1.57598
25/11/2017,17,2.13503
25/11/2017,18,3.11442
25/11/2017,19,2.90373
25/11/2017,20,2.20072
25/11/2017,21,2.37955
25/11/2017,22,2.06842
25/11/2017,23,2.06897
25/11/2017,24,1.6407
25/11/2017,25,1.38203
25/11/2017,26,1.62481
25/11/2017,27,1.5493
25/11/2017,28,1.47759
25/11/2017,29,1.81067
25/11/2017,30,2.17339
25/11/2017,31,3.09246
25/11/2017,32,2.92493
25/11/2017,33,2.99017
25/11/2017,34,4.3093
25/11/2017,35,4.4288
25/11/2017,36,4.07889
25/11/2017,37,3.8191
25/11/2017,38,3.37064
25/11/2017,39,3.05561
25/11/2017,40,2.3033
25/11/2017,41,2.36993
25/11/2017,42,1.70436
25/11/2017,43,2.71508
25/11/2017,44,2.30902
25/11/2017,45,2.46802
25/11/2017,46,2.85437
25/11/2017,47,3.19832
25/11/2017,48,3.89968
26/11/2017,1,4.06968
26/11/2017,2,4.91541
26/11/2017,3,4.95716
26/11/2017,4,4.60004
26/11/2017,5,4.48457
26/11/2017,6,4.4022
26/11/2017,7,3.91076
26/11/2017,8,3.50329
26/11/2017,9,3.69252
26/11/2017,10,3.28381
26/11/2017,11,3.33991
26/11/2017,12,3.15387
26/11/2017,13,3.78994
26/11/2017,14,2.67746
26/11/2017,15,3.03853
26/11/2017,16,2.55319
26/11/2017,17,2.38296
26/11/2017,18,2.51287
26/11/2017,19,1.62623
26/11/2017,20,1.10684
26/11/2017,21,1.74235
26/11/2017,22,2.0022
26/11/2017,23,1.98086
26/11/2017,24,2.03626
26/11/2017,25,2.32208
26/11/2017,26,2.24085
26/11/2017,27,1.72153
26/11/2017,28,1.22807
26/11/2017,29,1.5338
26/11/2017,30,1.73126
26/11/2017,31,1.84727
26/11/2017,32,1.2747
26/11/2017,33,2.28026
26/11/2017,34,2.43084
